X:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TY-Body2-Model1(m/s^2),Y:Acc_TZ-Body2-Model1(m/s^2)
2.2212530,-1.2393818,0.068865261,0.0000000
2.2222530,-1.2627783,0.057959825,0.0000000
2.2232530,-1.2862285,0.047025504,0.0000000
2.2242530,-1.3097324,0.036063925,0.0000000
2.2252530,-1.3332903,0.025076713,0.0000000
2.2262530,-1.3569021,0.014065498,0.0000000
2.2272530,-1.3805680,0.0030319083,0.0000000
2.2282530,-1.4042881,-0.0080224229,0.0000000
2.2292530,-1.4280625,-0.019095863,0.0000000
2.2302530,-1.4518915,-0.030186779,0.0000000
2.2312530,-1.4757751,-0.041293535,0.0000000
2.2322530,-1.4997134,-0.052414496,0.0000000
2.2332530,-1.5237067,-0.063548025,0.0000000
2.2342530,-1.5477551,-0.074692486,0.0000000
2.2352530,-1.5718587,-0.085846240,0.0000000
2.2362530,-1.5960178,-0.097007651,0.0000000
2.2372530,-1.6202324,-0.10817508,0.0000000
2.2382530,-1.6445028,-0.11934689,0.0000000
2.2392530,-1.6688292,-0.13052145,0.0000000
2.2402530,-1.6932118,-0.14169711,0.0000000
2.2412530,-1.7176507,-0.15287224,0.0000000
2.2422530,-1.7421463,-0.16404521,0.0000000
2.2432530,-1.7666986,-0.17521438,0.0000000
2.2442530,-1.7913079,-0.18637811,0.0000000
2.2452530,-1.8159744,-0.19753478,0.0000000
2.2462530,-1.8406984,-0.20868274,0.0000000
2.2472530,-1.8654801,-0.21982037,0.0000000
2.2482530,-1.8903197,-0.23094604,0.0000000
2.2492530,-1.9152176,-0.24205812,0.0000000
2.2502530,-1.9401739,-0.25315498,0.0000000
2.2512530,-1.9651888,-0.26423500,0.0000000
2.2522530,-1.9902628,-0.27529656,0.0000000
2.2532530,-2.0153960,-0.28633804,0.0000000
2.2542530,-2.0405887,-0.29735781,0.0000000
2.2552530,-2.0658412,-0.30835426,0.0000000
2.2562530,-2.0911538,-0.31932577,0.0000000
2.2572530,-2.1165268,-0.33027074,0.0000000
2.2582530,-2.1419605,-0.34118755,0.0000000
2.2592530,-2.1674551,-0.35207460,0.0000000
2.2602530,-2.1930111,-0.36293028,0.0000000
2.2612530,-2.2186286,-0.37375299,0.0000000
2.2622530,-2.2443082,-0.38454113,0.0000000
2.2632530,-2.2700499,-0.39529312,0.0000000
2.2642530,-2.2958543,-0.40600735,0.0000000
2.2652530,-2.3217216,-0.41668224,0.0000000
2.2662530,-2.3476522,-0.42731620,0.0000000
2.2672530,-2.3736464,-0.43790765,0.0000000
2.2682530,-2.3997046,-0.44845501,0.0000000
2.2692530,-2.4258271,-0.45895671,0.0000000
2.2702530,-2.4520144,-0.46941117,0.0000000
2.2712530,-2.4782667,-0.47981683,0.0000000
2.2722530,-2.5045844,-0.49017213,0.0000000
2.2732530,-2.5309680,-0.50047550,0.0000000
2.2742530,-2.5574178,-0.51072540,0.0000000
2.2752530,-2.5839342,-0.52092026,0.0000000
2.2762530,-2.6105176,-0.53105854,0.0000000
2.2772530,-2.6371683,-0.54113871,0.0000000
2.2782530,-2.6638869,-0.55115922,0.0000000
2.2792530,-2.6906737,-0.56111853,0.0000000
2.2802530,-2.7175290,-0.57101512,0.0000000
2.2812530,-2.7444534,-0.58084747,0.0000000
2.2822530,-2.7714473,-0.59061404,0.0000000
2.2832530,-2.7985110,-0.60031334,0.0000000
2.2842530,-2.8256450,-0.60994385,0.0000000
2.2852530,-2.8528498,-0.61950406,0.0000000
2.2862530,-2.8801257,-0.62899247,0.0000000
2.2872530,-2.9074732,-0.63840759,0.0000000
2.2882530,-2.9348929,-0.64774792,0.0000000
2.2892530,-2.9623850,-0.65701199,0.0000000
2.2902530,-2.9899501,-0.66619831,0.0000000
2.2912530,-3.0175886,-0.67530540,0.0000000
2.2922530,-3.0453010,-0.68433181,0.0000000
2.2932530,-3.0730878,-0.69327606,0.0000000
2.2942530,-3.1009494,-0.70213669,0.0000000
2.2952530,-3.1288863,-0.71091225,0.0000000
2.2962530,-3.1568989,-0.71960131,0.0000000
2.2972530,-3.1849878,-0.72820240,0.0000000
2.2982530,-3.2131535,-0.73671411,0.0000000
2.2992530,-3.2413963,-0.74513499,0.0000000
2.3002530,-3.2697169,-0.75346362,0.0000000
2.3012530,-3.2981156,-0.76169860,0.0000000
2.3022530,-3.3265930,-0.76983849,0.0000000
2.3032530,-3.3551497,-0.77788190,0.0000000
2.3042530,-3.3837860,-0.78582743,0.0000000
2.3052530,-3.4125025,-0.79367368,0.0000000
2.3062530,-3.4412997,-0.80141926,0.0000000
2.3072530,-3.4701781,-0.80906279,0.0000000
2.3082530,-3.4991382,-0.81660290,0.0000000
2.3092530,-3.5281805,-0.82403821,0.0000000
2.3102530,-3.5573056,-0.83136736,0.0000000
2.3112530,-3.5865139,-0.83858900,0.0000000
2.3122530,-3.6158060,-0.84570178,0.0000000
2.3132530,-3.6451824,-0.85270434,0.0000000
2.3142530,-3.6746436,-0.85959536,0.0000000
2.3152530,-3.7041901,-0.86637350,0.0000000
2.3162530,-3.7338225,-0.87303744,0.0000000
2.3172530,-3.7635413,-0.87958586,0.0000000
2.3182530,-3.7933470,-0.88601744,0.0000000
2.3192530,-3.8232401,-0.89233089,0.0000000
2.3202530,-3.8532211,-0.89852491,0.0000000
2.3212530,-3.8832907,-0.90459820,0.0000000
2.3222530,-3.9134493,-0.91054948,0.0000000
2.3232530,-3.9436974,-0.91637748,0.0000000
2.3242530,-3.9740356,-0.92208092,0.0000000
2.3252530,-4.0044645,-0.92765854,0.0000000
2.3262530,-4.0349844,-0.93310909,0.0000000
2.3272530,-4.0655961,-0.93843132,0.0000000
2.3282530,-4.0962999,-0.94362398,0.0000000
2.3292530,-4.1270965,-0.94868584,0.0000000
2.3302530,-4.1579863,-0.95361567,0.0000000
2.3312530,-4.1889700,-0.95841226,0.0000000
2.3322530,-4.2200479,-0.96307438,0.0000000
2.3332530,-4.2512207,-0.96760084,0.0000000
2.3342530,-4.2824889,-0.97199044,0.0000000
2.3352530,-4.3138529,-0.97624199,0.0000000
2.3362530,-4.3453134,-0.98035430,0.0000000
2.3372530,-4.3768708,-0.98432619,0.0000000
2.3382530,-4.4085257,-0.98815651,0.0000000
2.3392530,-4.4402786,-0.99184409,0.0000000
2.3402530,-4.4721300,-0.99538778,0.0000000
2.3412530,-4.5040803,-0.99878643,0.0000000
2.3422530,-4.5361302,-1.0020389,0.0000000
2.3432530,-4.5682801,-1.0051441,0.0000000
2.3442530,-4.6005306,-1.0081009,0.0000000
2.3452530,-4.6328821,-1.0109081,0.0000000
2.3462530,-4.6653351,-1.0135647,0.0000000
2.3472530,-4.6978901,-1.0160695,0.0000000
2.3482530,-4.7305477,-1.0184215,0.0000000
2.3492530,-4.7633082,-1.0206197,0.0000000
2.3502530,-4.7961723,-1.0226628,0.0000000
2.3512530,-4.8291403,-1.0245499,0.0000000
2.3522530,-4.8622128,-1.0262800,0.0000000
2.3532530,-4.8953902,-1.0278519,0.0000000
2.3542530,-4.9286730,-1.0292646,0.0000000
2.3552530,-4.9620616,-1.0305171,0.0000000
2.3562530,-4.9955565,-1.0316084,0.0000000
2.3572530,-5.0291581,-1.0325375,0.0000000
2.3582530,-5.0628670,-1.0333033,0.0000000
2.3592530,-5.0966834,-1.0339049,0.0000000
2.3602530,-5.1306080,-1.0343413,0.0000000
2.3612530,-5.1646410,-1.0346115,0.0000000
2.3622530,-5.1987829,-1.0347145,0.0000000
2.3632530,-5.2330341,-1.0346495,0.0000000
2.3642530,-5.2673950,-1.0344154,0.0000000
2.3652530,-5.3018660,-1.0340113,0.0000000
2.3662530,-5.3364475,-1.0334363,0.0000000
2.3672530,-5.3711399,-1.0326895,0.0000000
2.3682530,-5.4059435,-1.0317699,0.0000000
2.3692530,-5.4408587,-1.0306767,0.0000000
2.3702530,-5.4758859,-1.0294090,0.0000000
2.3712530,-5.5110254,-1.0279659,0.0000000
2.3722530,-5.5462775,-1.0263465,0.0000000
2.3732530,-5.5816425,-1.0245500,0.0000000
2.3742530,-5.6171209,-1.0225756,0.0000000
2.3752530,-5.6527128,-1.0204223,0.0000000
2.3762530,-5.6884185,-1.0180894,0.0000000
2.3772530,-5.7242385,-1.0155761,0.0000000
2.3782530,-5.7601728,-1.0128816,0.0000000
2.3792530,-5.7962218,-1.0100050,0.0000000
2.3802530,-5.8323858,-1.0069456,0.0000000
2.3812530,-5.8686649,-1.0037027,0.0000000
2.3822530,-5.9050593,-1.0002754,0.0000000
2.3832530,-5.9415694,-0.99666308,0.0000000
2.3842530,-5.9781952,-0.99286495,0.0000000
2.3852530,-6.0149370,-0.98888029,0.0000000
2.3862530,-6.0517949,-0.98470841,0.0000000
2.3872530,-6.0887691,-0.98034861,0.0000000
2.3882530,-6.1258597,-0.97580021,0.0000000
2.3892530,-6.1630669,-0.97106254,0.0000000
2.3902530,-6.2003906,-0.96613494,0.0000000
2.3912530,-6.2378312,-0.96101677,0.0000000
2.3922530,-6.2753885,-0.95570741,0.0000000
2.3932530,-6.3130627,-0.95020624,0.0000000
2.3942530,-6.3508537,-0.94451265,0.0000000
2.3952530,-6.3887617,-0.93862605,0.0000000
2.3962530,-6.4267867,-0.93254588,0.0000000
2.3972530,-6.4649285,-0.92627158,0.0000000
2.3982530,-6.5031872,-0.91980260,0.0000000
2.3992530,-6.5415628,-0.91313840,0.0000000
2.4002530,-6.5800551,-0.90627848,0.0000000
2.4012530,-6.6186641,-0.89922234,0.0000000
2.4022530,-6.6573896,-0.89196949,0.0000000
2.4032530,-6.6962315,-0.88451946,0.0000000
2.4042530,-6.7351897,-0.87687180,0.0000000
2.4052530,-6.7742639,-0.86902608,0.0000000
2.4062530,-6.8134541,-0.86098187,0.0000000
2.4072530,-6.8527599,-0.85273878,0.0000000
2.4082530,-6.8921811,-0.84429640,0.0000000
2.4092530,-6.9317174,-0.83565439,0.0000000
2.4102530,-6.9713686,-0.82681237,0.0000000
2.4112530,-7.0111344,-0.81777003,0.0000000
2.4122530,-7.0510143,-0.80852704,0.0000000
2.4132530,-7.0910080,-0.79908310,0.0000000
2.4142530,-7.1311151,-0.78943794,0.0000000
2.4152530,-7.1713353,-0.77959130,0.0000000
2.4162530,-7.2116680,-0.76954293,0.0000000
2.4172530,-7.2521127,-0.75929261,0.0000000
2.4182530,-7.2926690,-0.74884014,0.0000000
2.4192530,-7.3333364,-0.73818534,0.0000000
2.4202530,-7.3741142,-0.72732804,0.0000000
2.4212530,-7.4150019,-0.71626811,0.0000000
2.4222530,-7.4559988,-0.70500541,0.0000000
2.4232530,-7.4971043,-0.69353986,0.0000000
2.4242530,-7.5383177,-0.68187137,0.0000000
2.4252530,-7.5796383,-0.66999989,0.0000000
2.4262530,-7.6210653,-0.65792539,0.0000000
2.4272530,-7.6625979,-0.64564784,0.0000000
2.4282530,-7.7042354,-0.63316727,0.0000000
2.4292530,-7.7459769,-0.62048371,0.0000000
2.4302530,-7.7878215,-0.60759722,0.0000000
2.4312530,-7.8297682,-0.59450787,0.0000000
2.4322530,-7.8718161,-0.58121578,0.0000000
2.4332530,-7.9139642,-0.56772108,0.0000000
2.4342530,-7.9562116,-0.55402391,0.0000000
2.4352530,-7.9985570,-0.54012447,0.0000000
2.4362530,-8.0409994,-0.52602296,0.0000000
2.4372530,-8.0835377,-0.51171961,0.0000000
2.4382530,-8.1261707,-0.49721468,0.0000000
2.4392530,-8.1688971,-0.48250846,0.0000000
2.4402530,-8.2117157,-0.46760127,0.0000000
2.4412530,-8.2546252,-0.45249343,0.0000000
2.4422530,-8.2976241,-0.43718533,0.0000000
2.4432530,-8.3407112,-0.42167736,0.0000000
2.4442530,-8.3838851,-0.40596994,0.0000000
2.4452530,-8.4271441,-0.39006354,0.0000000
2.4462530,-8.4704868,-0.37395863,0.0000000
2.4472530,-8.5139116,-0.35765573,0.0000000
2.4482530,-8.5574170,-0.34115539,0.0000000
2.4492530,-8.6010012,-0.32445818,0.0000000
2.4502530,-8.6446625,-0.30756472,0.0000000
2.4512530,-8.6883993,-0.29047563,0.0000000
2.4522530,-8.7322097,-0.27319159,0.0000000
2.4532530,-8.7760918,-0.25571330,0.0000000
2.4542530,-8.8200438,-0.23804150,0.0000000
2.4552530,-8.8640636,-0.22017696,0.0000000
2.4562530,-8.9081495,-0.20212049,0.0000000
2.4572530,-8.9522991,-0.18387291,0.0000000
2.4582530,-8.9965106,-0.16543510,0.0000000
2.4592530,-9.0407817,-0.14680797,0.0000000
2.4602530,-9.0851102,-0.12799245,0.0000000
2.4612530,-9.1294939,-0.10898953,0.0000000
2.4622530,-9.1739304,-0.089800222,0.0000000
2.4632530,-9.2184175,-0.070425569,0.0000000
2.4642530,-9.2629527,-0.050866662,0.0000000
2.4652530,-9.3075335,-0.031124624,0.0000000
2.4662530,-9.3521574,-0.011200617,0.0000000
2.4672530,-9.3968218,0.0089041587,0.0000000
2.4682530,-9.4415241,0.029188465,0.0000000
2.4692530,-9.4862616,0.049651024,0.0000000
2.4702530,-9.5310316,0.070290520,0.0000000
2.4712530,-9.5758312,0.091105596,0.0000000
2.4722530,-9.6206576,0.11209486,0.0000000
2.4732530,-9.6655078,0.13325686,0.0000000
2.4742530,-9.7103789,0.15459014,0.0000000
2.4752530,-9.7552678,0.17609317,0.0000000
2.4762530,-9.8001715,0.19776438,0.0000000
2.4772530,-9.8450867,0.21960219,0.0000000
2.4782530,-9.8900103,0.24160494,0.0000000
2.4792530,-9.9349389,0.26377095,0.0000000
2.4802530,-9.9798693,0.28609848,0.0000000
2.4812530,-10.024798,0.30858577,0.0000000
2.4822530,-10.069721,0.33123100,0.0000000
2.4832530,-10.114636,0.35403230,0.0000000
2.4842530,-10.159539,0.37698778,0.0000000
2.4852530,-10.204425,0.40009548,0.0000000
2.4862530,-10.249292,0.42335342,0.0000000
2.4872530,-10.294136,0.44675954,0.0000000
2.4882530,-10.338952,0.47031178,0.0000000
2.4892530,-10.383737,0.49400799,0.0000000
2.4902530,-10.428487,0.51784601,0.0000000
2.4912530,-10.473198,0.54182361,0.0000000
2.4922530,-10.517866,0.56593853,0.0000000
2.4932530,-10.562486,0.59018845,0.0000000
2.4942530,-10.607054,0.61457102,0.0000000
2.4952530,-10.651567,0.63908383,0.0000000
2.4962530,-10.696019,0.66372441,0.0000000
2.4972530,-10.740407,0.68849029,0.0000000
2.4982530,-10.784725,0.71337890,0.0000000
2.4992530,-10.828970,0.73838766,0.0000000
2.5002530,-10.873136,0.76351391,0.0000000
2.5012530,-10.917219,0.78875499,0.0000000
2.5022530,-10.961215,0.81410813,0.0000000
2.5032530,-11.005118,0.83957058,0.0000000
2.5042530,-11.048924,0.86513948,0.0000000
2.5052530,-11.092628,0.89081198,0.0000000
2.5062530,-11.136224,0.91658513,0.0000000
2.5072530,-11.179708,0.94245597,0.0000000
2.5082530,-11.223075,0.96842148,0.0000000
2.5092530,-11.266319,0.99447859,0.0000000
2.5102530,-11.309435,1.0206242,0.0000000
2.5112530,-11.352418,1.0468551,0.0000000
2.5122530,-11.395263,1.0731682,0.0000000
2.5132530,-11.437964,1.0995601,0.0000000
2.5142530,-11.480516,1.1260276,0.0000000
2.5152530,-11.522914,1.1525673,0.0000000
2.5162530,-11.565151,1.1791758,0.0000000
2.5172530,-11.607222,1.2058497,0.0000000
2.5182530,-11.649121,1.2325855,0.0000000
2.5192530,-11.690843,1.2593798,0.0000000
2.5202530,-11.732382,1.2862288,0.0000000
2.5212530,-11.773732,1.3131290,0.0000000
2.5222530,-11.814888,1.3400768,0.0000000
2.5232530,-11.855842,1.3670684,0.0000000
2.5242530,-11.896590,1.3941001,0.0000000
2.5252530,-11.937125,1.4211681,0.0000000
2.5262530,-11.977442,1.4482686,0.0000000
2.5272530,-12.017533,1.4753977,0.0000000
2.5282530,-12.057393,1.5025515,0.0000000
2.5292530,-12.097016,1.5297260,0.0000000
2.5302530,-12.136396,1.5569174,0.0000000
2.5312530,-12.175526,1.5841214,0.0000000
2.5322530,-12.214399,1.6113342,0.0000000
2.5332530,-12.253010,1.6385515,0.0000000
2.5342530,-12.291352,1.6657692,0.0000000
2.5352530,-12.329419,1.6929833,0.0000000
2.5362530,-12.367204,1.7201894,0.0000000
2.5372530,-12.404701,1.7473833,0.0000000
2.5382530,-12.441903,1.7745608,0.0000000
2.5392530,-12.478804,1.8017175,0.0000000
2.5402530,-12.515397,1.8288491,0.0000000
2.5412530,-12.551675,1.8559513,0.0000000
2.5422530,-12.587632,1.8830197,0.0000000
2.5432530,-12.623262,1.9100498,0.0000000
2.5442530,-12.658557,1.9370373,0.0000000
2.5452530,-12.693511,1.9639775,0.0000000
2.5462530,-12.728117,1.9908661,0.0000000
2.5472530,-12.762370,2.0176985,0.0000000
2.5482530,-12.796261,2.0444702,0.0000000
2.5492530,-12.829784,2.0711767,0.0000000
2.5502530,-12.862933,2.0978133,0.0000000
2.5512530,-12.895700,2.1243754,0.0000000
2.5522530,-12.928080,2.1508586,0.0000000
2.5532530,-12.960065,2.1772580,0.0000000
2.5542530,-12.991649,2.2035691,0.0000000
2.5552530,-13.022825,2.2297873,0.0000000
2.5562530,-13.053586,2.2559079,0.0000000
2.5572530,-13.083926,2.2819262,0.0000000
2.5582530,-13.113839,2.3078375,0.0000000
2.5592530,-13.143316,2.3336372,0.0000000
2.5602530,-13.172353,2.3593205,0.0000000
2.5612530,-13.200942,2.3848829,0.0000000
2.5622530,-13.229076,2.4103196,0.0000000
2.5632530,-13.256750,2.4356258,0.0000000
2.5642530,-13.283957,2.4607971,0.0000000
2.5652530,-13.310689,2.4858285,0.0000000
2.5662530,-13.336942,2.5107156,0.0000000
2.5672530,-13.362708,2.5354536,0.0000000
2.5682530,-13.387981,2.5600378,0.0000000
2.5692530,-13.412756,2.5844637,0.0000000
2.5702530,-13.437024,2.6087265,0.0000000
2.5712530,-13.460782,2.6328217,0.0000000
2.5722530,-13.484021,2.6567447,0.0000000
2.5732530,-13.506737,2.6804909,0.0000000
2.5742530,-13.528923,2.7040557,0.0000000
2.5752530,-13.550573,2.7274347,0.0000000
2.5762530,-13.571682,2.7506232,0.0000000
2.5772530,-13.592243,2.7736168,0.0000000
2.5782530,-13.612251,2.7964111,0.0000000
2.5792530,-13.631700,2.8190015,0.0000000
2.5802530,-13.650585,2.8413838,0.0000000
2.5812530,-13.668900,2.8635536,0.0000000
2.5822530,-13.686639,2.8855065,0.0000000
2.5832530,-13.703798,2.9072382,0.0000000
2.5842530,-13.720371,2.9287445,0.0000000
2.5852530,-13.736352,2.9500213,0.0000000
2.5862530,-13.751738,2.9710642,0.0000000
2.5872530,-13.766523,2.9918692,0.0000000
2.5882530,-13.780701,3.0124323,0.0000000
2.5892530,-13.794269,3.0327494,0.0000000
2.5902530,-13.807221,3.0528165,0.0000000
2.5912530,-13.819553,3.0726298,0.0000000
2.5922530,-13.831261,3.0921853,0.0000000
2.5932530,-13.842341,3.1114793,0.0000000
2.5942530,-13.852787,3.1305079,0.0000000
2.5952530,-13.862597,3.1492676,0.0000000
2.5962530,-13.871765,3.1677546,0.0000000
2.5972530,-13.880288,3.1859655,0.0000000
2.5982530,-13.888163,3.2038966,0.0000000
2.5992530,-13.895386,3.2215447,0.0000000
2.6002530,-13.901954,3.2389062,0.0000000
2.6012530,-13.907862,3.2559780,0.0000000
2.6022530,-13.913108,3.2727568,0.0000000
2.6032530,-13.917689,3.2892394,0.0000000
2.6042530,-13.921602,3.3054228,0.0000000
2.6052530,-13.924844,3.3213039,0.0000000
2.6062530,-13.927413,3.3368799,0.0000000
2.6072530,-13.929305,3.3521479,0.0000000
2.6082530,-13.930519,3.3671052,0.0000000
2.6092530,-13.931053,3.3817489,0.0000000
2.6102530,-13.930904,3.3960767,0.0000000
2.6112530,-13.930070,3.4100859,0.0000000
2.6122530,-13.928550,3.4237741,0.0000000
2.6132530,-13.926342,3.4371390,0.0000000
2.6142530,-13.923445,3.4501782,0.0000000
2.6152530,-13.919857,3.4628898,0.0000000
2.6162530,-13.915577,3.4752715,0.0000000
2.6172530,-13.910604,3.4873214,0.0000000
2.6182530,-13.904938,3.4990375,0.0000000
2.6192530,-13.898577,3.5104182,0.0000000
2.6202530,-13.891522,3.5214616,0.0000000
2.6212530,-13.883771,3.5321662,0.0000000
2.6222530,-13.875326,3.5425304,0.0000000
2.6232530,-13.866184,3.5525528,0.0000000
2.6242530,-13.856348,3.5622321,0.0000000
2.6252530,-13.845816,3.5715671,0.0000000
2.6262530,-13.834590,3.5805565,0.0000000
2.6272530,-13.822670,3.5891994,0.0000000
2.6282530,-13.810057,3.5974948,0.0000000
2.6292530,-13.796752,3.6054419,0.0000000
2.6302530,-13.782755,3.6130399,0.0000000
2.6312530,-13.768069,3.6202882,0.0000000
2.6322530,-13.752694,3.6271862,0.0000000
2.6332530,-13.736633,3.6337334,0.0000000
2.6342530,-13.719886,3.6399296,0.0000000
2.6352530,-13.702456,3.6457744,0.0000000
2.6362530,-13.684345,3.6512677,0.0000000
2.6372530,-13.665554,3.6564094,0.0000000
2.6382530,-13.646087,3.6611996,0.0000000
2.6392530,-13.625946,3.6656384,0.0000000
2.6402530,-13.605134,3.6697259,0.0000000
2.6412530,-13.583653,3.6734627,0.0000000
2.6422530,-13.561506,3.6768489,0.0000000
2.6432530,-13.538696,3.6798853,0.0000000
2.6442530,-13.515228,3.6825723,0.0000000
2.6452530,-13.491103,3.6849108,0.0000000
2.6462530,-13.466326,3.6869014,0.0000000
2.6472530,-13.440901,3.6885451,0.0000000
2.6482530,-13.414830,3.6898429,0.0000000
2.6492530,-13.388119,3.6907957,0.0000000
2.6502530,-13.360771,3.6914049,0.0000000
2.6512530,-13.332790,3.6916717,0.0000000
2.6522530,-13.304182,3.6915973,0.0000000
2.6532530,-13.274950,3.6911832,0.0000000
2.6542530,-13.245099,3.6904310,0.0000000
2.6552530,-13.214633,3.6893421,0.0000000
2.6562530,-13.183559,3.6879184,0.0000000
2.6572530,-13.151880,3.6861616,0.0000000
2.6582530,-13.119602,3.6840734,0.0000000
2.6592530,-13.086730,3.6816559,0.0000000
2.6602530,-13.053270,3.6789110,0.0000000
2.6612530,-13.019227,3.6758408,0.0000000
2.6622530,-12.984606,3.6724474,0.0000000
2.6632530,-12.949413,3.6687332,0.0000000
2.6642530,-12.913655,3.6647003,0.0000000
2.6652530,-12.877336,3.6603512,0.0000000
2.6662530,-12.840463,3.6556882,0.0000000
2.6672530,-12.803042,3.6507140,0.0000000
2.6682530,-12.765080,3.6454310,0.0000000
2.6692530,-12.726582,3.6398420,0.0000000
2.6702530,-12.687554,3.6339495,0.0000000
2.6712530,-12.648004,3.6277564,0.0000000
2.6722530,-12.607937,3.6212655,0.0000000
2.6732530,-12.567361,3.6144797,0.0000000
2.6742530,-12.526282,3.6074018,0.0000000
2.6752530,-12.484707,3.6000349,0.0000000
2.6762530,-12.442642,3.5923821,0.0000000
2.6772530,-12.400095,3.5844463,0.0000000
2.6782530,-12.357072,3.5762308,0.0000000
2.6792530,-12.313580,3.5677387,0.0000000
2.6802530,-12.269627,3.5589732,0.0000000
2.6812530,-12.225219,3.5499377,0.0000000
2.6822530,-12.180364,3.5406355,0.0000000
2.6832530,-12.135069,3.5310698,0.0000000
2.6842530,-12.089341,3.5212441,0.0000000
2.6852530,-12.043188,3.5111618,0.0000000
2.6862530,-11.996616,3.5008264,0.0000000
2.6872530,-11.949633,3.4902413,0.0000000
2.6882530,-11.902247,3.4794101,0.0000000
2.6892530,-11.854465,3.4683364,0.0000000
2.6902530,-11.806295,3.4570236,0.0000000
2.6912530,-11.757743,3.4454755,0.0000000
2.6922530,-11.708817,3.4336956,0.0000000
2.6932530,-11.659526,3.4216875,0.0000000
2.6942530,-11.609876,3.4094550,0.0000000
2.6952530,-11.559875,3.3970018,0.0000000
2.6962530,-11.509530,3.3843314,0.0000000
2.6972530,-11.458850,3.3714476,0.0000000
2.6982530,-11.407841,3.3583543,0.0000000
2.6992530,-11.356512,3.3450549,0.0000000
2.7002530,-11.304869,3.3315535,0.0000000
2.7012530,-11.252921,3.3178536,0.0000000
2.7022530,-11.200675,3.3039590,0.0000000
2.7032530,-11.148138,3.2898735,0.0000000
2.7042530,-11.095318,3.2756008,0.0000000
2.7052530,-11.042223,3.2611448,0.0000000
2.7062530,-10.988860,3.2465092,0.0000000
2.7072530,-10.935237,3.2316976,0.0000000
2.7082530,-10.881360,3.2167140,0.0000000
2.7092530,-10.827238,3.2015620,0.0000000
2.7102530,-10.772879,3.1862453,0.0000000
2.7112530,-10.718288,3.1707678,0.0000000
2.7122530,-10.663474,3.1551331,0.0000000
2.7132530,-10.608444,3.1393450,0.0000000
2.7142530,-10.553206,3.1234071,0.0000000
2.7152530,-10.497766,3.1073231,0.0000000
2.7162530,-10.442133,3.0910968,0.0000000
2.7172530,-10.386312,3.0747317,0.0000000
2.7182530,-10.330312,3.0582315,0.0000000
2.7192530,-10.274139,3.0415998,0.0000000
2.7202530,-10.217800,3.0248402,0.0000000
2.7212530,-10.161304,3.0079564,0.0000000
2.7222530,-10.104655,2.9909517,0.0000000
2.7232530,-10.047863,2.9738299,0.0000000
2.7242530,-9.9909322,2.9565943,0.0000000
2.7252530,-9.9338711,2.9392486,0.0000000
2.7262530,-9.8766860,2.9217960,0.0000000
2.7272530,-9.8193838,2.9042401,0.0000000
2.7282530,-9.7619710,2.8865843,0.0000000
2.7292530,-9.7044543,2.8688319,0.0000000
2.7302530,-9.6468404,2.8509863,0.0000000
2.7312530,-9.5891357,2.8330508,0.0000000
2.7322530,-9.5313467,2.8150287,0.0000000
2.7332530,-9.4734799,2.7969232,0.0000000
2.7342530,-9.4155415,2.7787375,0.0000000
2.7352530,-9.3575379,2.7604748,0.0000000
2.7362530,-9.2994752,2.7421384,0.0000000
2.7372530,-9.2413597,2.7237312,0.0000000
2.7382530,-9.1831974,2.7052563,0.0000000
2.7392530,-9.1249945,2.6867169,0.0000000
2.7402530,-9.0667568,2.6681159,0.0000000
2.7412530,-9.0084903,2.6494563,0.0000000
2.7422530,-8.9502008,2.6307410,0.0000000
2.7432530,-8.8918941,2.6119729,0.0000000
2.7442530,-8.8335760,2.5931548,0.0000000
2.7452530,-8.7752520,2.5742897,0.0000000
2.7462530,-8.7169278,2.5553802,0.0000000
2.7472530,-8.6586088,2.5364291,0.0000000
2.7482530,-8.6003006,2.5174392,0.0000000
2.7492530,-8.5420084,2.4984130,0.0000000
2.7502530,-8.4837377,2.4793531,0.0000000
2.7512530,-8.4254936,2.4602623,0.0000000
2.7522530,-8.3672813,2.4411429,0.0000000
2.7532530,-8.3091060,2.4219975,0.0000000
2.7542530,-8.2509726,2.4028286,0.0000000
2.7552530,-8.1928862,2.3836386,0.0000000
2.7562530,-8.1348516,2.3644299,0.0000000
2.7572530,-8.0768737,2.3452047,0.0000000
2.7582530,-8.0189573,2.3259654,0.0000000
2.7592530,-7.9611070,2.3067142,0.0000000
2.7602530,-7.9033276,2.2874534,0.0000000
2.7612530,-7.8456234,2.2681851,0.0000000
2.7622530,-7.7879992,2.2489115,0.0000000
2.7632530,-7.7304592,2.2296346,0.0000000
2.7642530,-7.6730079,2.2103565,0.0000000
2.7652530,-7.6156495,2.1910792,0.0000000
2.7662530,-7.5583883,2.1718046,0.0000000
2.7672530,-7.5012284,2.1525348,0.0000000
2.7682530,-7.4441740,2.1332715,0.0000000
2.7692530,-7.3872291,2.1140166,0.0000000
2.7702530,-7.3303976,2.0947720,0.0000000
2.7712530,-7.2736835,2.0755393,0.0000000
2.7722530,-7.2170906,2.0563204,0.0000000
2.7732530,-7.1606227,2.0371169,0.0000000
2.7742530,-7.1042835,2.0179305,0.0000000
2.7752530,-7.0480767,1.9987627,0.0000000
2.7762530,-6.9920058,1.9796151,0.0000000
